Year,Country,CountryCode,Variable,VariableCode,UnconsolidatedVariableCode,UnconsolidatedVariableName,ActivityCode,Activity,ActivityCombination,Value,UnitType,ValueUSD,Metadata
2004,Republic of Korea,410,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,2.9153E13,M,2.543338699066E10,
2004,Republic of Korea,410,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,1.0798E13,M,9.42028994358E9,
2004,Republic of Korea,410,Output,14,14,Output (valuation not defined),37,Recycling,37,1.744E12,M,1.52148413239E9,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,15,Food and beverages,15,8.752148E9,M,7.0984175874E8,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,16,Tobacco products,16,4.24403E8,M,3.442114689E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,17,Textiles,17,2.42166E8,M,1.964084009E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,4.91554E8,M,3.98674195E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,1.60226E8,M,1.299510767E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,9.5693E7,M,7761167.59,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,21,Paper and paper products,21,3.82532E8,M,3.10252052E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,22,Printing and publishing,22,3.86889E8,M,3.137857909E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,23,"Coke,refined petroleum products,nuclear fuel",23,2734000.0,M,221740.69,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,1.76656E8,M,1.432766056E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,3.45933E8,M,2.805684834E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,1.508857E9,M,1.2237563928E8,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,27,Basic metals,27,1.8205E7,M,1476514.02,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,3.48002E8,M,2.82246543E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,4.60522E8,M,3.735057342E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,30,"Office, accounting and computing machinery",30,2.6014E7,M,2109861.89,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,8.0615E7,M,6538268.48,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,32,"Radio,television and communication equipment",32,4.9099E7,M,3982167.64,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,33,"Medical, precision and optical instruments",33,1.36674E8,M,1.108492596E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,35,Other transport equipment,35,8439000.0,M,684443.93,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,2.63702E8,M,2.138751441E7,
2004,Republic of Moldova,498,Output,14,13,Output at producers' prices,37,Recycling,37,3.04344E8,M,2.468377822E7,
2004,Romania,642,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10,1.366E9,M,4.185488855E8,
2004,Romania,642,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,1.2317E10,M,3.77398727869E9,
2004,Romania,642,Output,14,14,Output (valuation not defined),13,Mining of metal ores,13,2.77E8,M,8.487411514E7,Footnote:13 excludes iron ores.
2004,Romania,642,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,7.89E8,M,2.4175334602E8,
2004,Romania,642,Output,14,12,Output at factor values,15,Food and beverages,15,2.420176E10,M,7.41553416919E9,
2004,Romania,642,Output,14,12,Output at factor values,16,Tobacco products,16,2.80925E9,M,8.6076753777E8,
2004,Romania,642,Output,14,12,Output at factor values,17,Textiles,17,3.60638E9,M,1.10501195438E9,
2004,Romania,642,Output,14,12,Output at factor values,18,"Wearing apparel, fur",18,7.45474E9,M,2.28416772964E9,
2004,Romania,642,Output,14,12,Output at factor values,19,"Leather, leather products and footwear",19,2.96462E9,M,9.0837364343E8,
2004,Romania,642,Output,14,12,Output at factor values,20,Wood products (excl. furniture),20,5.87533E9,M,1.80022900691E9,
2004,Romania,642,Output,14,12,Output at factor values,21,Paper and paper products,21,2.02579E9,M,6.2071167405E8,
2004,Romania,642,Output,14,12,Output at factor values,22,Printing and publishing,22,3.20153E9,M,9.8096399223E8,
2004,Romania,642,Output,14,12,Output at factor values,23,"Coke,refined petroleum products,nuclear fuel",23,8.43409E9,M,2.5842452194E9,Footnote:23 includes refined petroleum products only.
2004,Romania,642,Output,14,12,Output at factor values,24,Chemicals and chemical products,24,1.034507E10,M,3.16977856435E9,
2004,Romania,642,Output,14,12,Output at factor values,25,Rubber and plastics products,25,5.03247E9,M,1.54197270118E9,
2004,Romania,642,Output,14,12,Output at factor values,26,Non-metallic mineral products,26,6.36543E9,M,1.95039797381E9,
2004,Romania,642,Output,14,12,Output at factor values,27,Basic metals,27,1.515159E10,M,4.64251911276E9,
2004,Romania,642,Output,14,12,Output at factor values,28,Fabricated metal products,28,6.06811E9,M,1.85929771419E9,
2004,Romania,642,Output,14,12,Output at factor values,29,Machinery and equipment n.e.c.,29,7.27356E9,M,2.22865331743E9,
2004,Romania,642,Output,14,12,Output at factor values,30,"Office, accounting and computing machinery",30,7.7352E8,M,2.3701020052E8,
2004,Romania,642,Output,14,12,Output at factor values,31,Electrical machinery and apparatus,31,4.35112E9,M,1.33320382626E9,
2004,Romania,642,Output,14,12,Output at factor values,32,"Radio,television and communication equipment",32,1.18457E9,M,3.629578721E8,
2004,Romania,642,Output,14,12,Output at factor values,33,"Medical, precision and optical instruments",33,9.0967E8,M,2.7872720693E8,
2004,Romania,642,Output,14,12,Output at factor values,34,"Motor vehicles, trailers, semi-trailers",34,6.97788E9,M,2.1380555616E9,
2004,Romania,642,Output,14,12,Output at factor values,35,Other transport equipment,35,3.77276E9,M,1.15599157632E9,
2004,Romania,642,Output,14,12,Output at factor values,36,Furniture; manufacturing n.e.c.,36,5.17685E9,M,1.58621141866E9,
2004,Romania,642,Output,14,12,Output at factor values,37,Recycling,37,3.94787E9,M,1.20964611171E9,
2004,Romania,642,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,2.9227E10,M,8.95529156403E9,
2004,Romania,642,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,1.437E9,M,4.4030362259E8,
2004,Russian Federation,643,Output,14,11,Output at basic prices,10,Mining of coal and lignite; extraction of peat,10,1.66922E11,M,5.79313856562E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,11,"Extraction of crude oil and natural gas, etc.",11,1.784436E12,M,6.193003324594E10,
2004,Russian Federation,643,Output,14,11,Output at basic prices,13,Mining of metal ores,13,2.03742E11,M,7.07100105221E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,14,Other mining and quarrying,14,1.44504E11,M,5.01510702775E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,15,Food and beverages,15,1.41748E12,M,4.9194582224E10,
2004,Russian Federation,643,Output,14,11,Output at basic prices,16,Tobacco products,16,7.8034E10,M,2.7082216534E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,17,Textiles,17,1.09428E11,M,3.79777121625E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,18,"Wearing apparel, fur",18,8.1926E10,M,2.84329609115E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,2.7709E10,M,9.616591972E8,
2004,Russian Federation,643,Output,14,11,Output at basic prices,20,Wood products (excl. furniture),20,1.43338E11,M,4.97464022549E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,21,Paper and paper products,21,1.60732E11,M,5.57831051586E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,22,Printing and publishing,22,1.42071E11,M,4.93066815133E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,23,"Coke,refined petroleum products,nuclear fuel",23,1.055256E12,M,3.662335839614E10,
2004,Russian Federation,643,Output,14,11,Output at basic prices,24,Chemicals and chemical products,24,7.59533E11,M,2.636009581817E10,
2004,Russian Federation,643,Output,14,11,Output at basic prices,25,Rubber and plastics products,25,1.83514E11,M,6.36897491482E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,26,Non-metallic mineral products,26,3.10598E11,M,1.077950930497E10,
2004,Russian Federation,643,Output,14,11,Output at basic prices,27,Basic metals,27,1.644127E12,M,5.706051647162E10,
2004,Russian Federation,643,Output,14,11,Output at basic prices,28,Fabricated metal products,28,1.91129E11,M,6.63325853338E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,29,Machinery and equipment n.e.c.,29,4.3577E11,M,1.512368646877E10,Footnote:29 excludes weapons and ammunition.
2004,Russian Federation,643,Output,14,11,Output at basic prices,30,"Office, accounting and computing machinery",30,1.9585E10,M,6.7971039652E8,
2004,Russian Federation,643,Output,14,11,Output at basic prices,31,Electrical machinery and apparatus,31,2.01053E11,M,6.97767752623E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,33,"Medical, precision and optical instruments",33,1.22288E11,M,4.24408603367E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,34,"Motor vehicles, trailers, semi-trailers",34,4.31359E11,M,1.497059979228E10,
2004,Russian Federation,643,Output,14,11,Output at basic prices,35,Other transport equipment,35,1.17224E11,M,4.06833655969E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,36,Furniture; manufacturing n.e.c.,36,1.39577E11,M,4.8441122295E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,37,Recycling,37,8.1604E10,M,2.83212086788E9,
2004,Russian Federation,643,Output,14,11,Output at basic prices,40,"Electricity, gas, steam and hot water supply",40,1.356609E12,M,4.708201385297E10,
2004,Russian Federation,643,Output,14,11,Output at basic prices,41,"Water collection, purification, distribution",41,1.07895E11,M,3.74456743591E9,
2004,Senegal,686,Output,14,13,Output at producers' prices,11,"Extraction of crude oil and natural gas, etc.",11,2.111E9,M,4003124.77,Footnote:11 includes extraction of crude oil and natural gas only.
2004,Senegal,686,Output,14,13,Output at producers' prices,13,Mining of metal ores,13,9.88E8,M,1873561.0,Footnote:13 includes iron ores only.
2004,Senegal,686,Output,14,13,Output at producers' prices,14,Other mining and quarrying,14,3.772E9,M,7152906.97,"Footnote:14 includes quarrying of stone, sand and clay only."
2004,Senegal,686,Output,14,13,Output at producers' prices,15,Food and beverages,15,4.7521807552537E11,M,9.0116402055E8,
2004,Senegal,686,Output,14,13,Output at producers' prices,16,Tobacco products,16,3.5776877345E10,M,6.784429358E7,
2004,Senegal,686,Output,14,13,Output at producers' prices,17,Textiles,17,2.142313565609E10,M,4.062505207E7,Footnote:17 excludes knitted/crocheted fabrics and articles.
2004,Senegal,686,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,1.14480510538E9,M,2170913.15,
2004,Senegal,686,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,9.03045532643E9,M,1.712460415E7,
2004,Senegal,686,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,1.7050890864E10,M,3.233389081E7,
2004,Senegal,686,Output,14,13,Output at producers' prices,21,Paper and paper products,21,2.273525384905E10,M,4.311324384E7,
2004,Senegal,686,Output,14,13,Output at producers' prices,22,Printing and publishing,22,2.290439424296E10,M,4.343398761E7,Footnote:22 excludes reproduction of recorded media.
2004,Senegal,686,Output,14,13,Output at producers' prices,23,"Coke,refined petroleum products,nuclear fuel",23,2.1242589568766E11,M,4.0282679487E8,Footnote:23 includes refined petroleum products only.
2004,Senegal,686,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,2.3144396902689E11,M,4.3889108686E8,Footnote:24 excludes man-made fibres.
2004,Senegal,686,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,4.298847239953E10,M,8.151976244E7,
2004,Senegal,686,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,1.2060339640382E11,M,2.2870224681E8,
2004,Senegal,686,Output,14,13,Output at producers' prices,27,Basic metals,27,3.811755697463E10,M,7.228296369E7,Footnote:27 excludes basic iron and steel.
2004,Senegal,686,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,5.34224981436E9,M,1.013059808E7,
2004,Senegal,686,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,7.92038930903E9,M,1.501956731E7,Footnote:29 excludes general purpose machinery.
2004,Senegal,686,Output,14,13,Output at producers' prices,30,"Office, accounting and computing machinery",30,9.82301819E8,M,1862755.44,
2004,Senegal,686,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,1.485031167371E10,M,2.816089552E7,
2004,Senegal,686,Output,14,13,Output at producers' prices,32,"Radio,television and communication equipment",32,2.0000654932E8,M,379275.78,"Footnote:32 includes electronic valves, tubes, etc. only."
2004,Senegal,686,Output,14,13,Output at producers' prices,33,"Medical, precision and optical instruments",33,1.7667091E8,M,335024.01,Footnote:33 includes watches and clocks only.
2004,Senegal,686,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34,8.09531863E8,M,1535128.87,Footnote:34 includes motor vehicles only.
2004,Senegal,686,Output,14,13,Output at producers' prices,35,Other transport equipment,35,7.99203520494E9,M,1.515543063E7,Footnote:35 excludes aircraft and spacecraft.
2004,Senegal,686,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,7.94175180722E9,M,1.506007738E7,
2004,Senegal,686,Output,14,13,Output at producers' prices,40,"Electricity, gas, steam and hot water supply",40,1.81963E11,M,3.4505949398E8,
2004,Senegal,686,Output,14,13,Output at producers' prices,41,"Water collection, purification, distribution",41,5.4816E10,M,1.0394850174E8,
2004,Serbia,688,Output,14,11,Output at basic prices,15,Food and beverages,15,2.1851423427E11,M,3.74323912731E9,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,16,Tobacco products,16,1.7035918183E10,M,2.9183231804E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,17,Textiles,17,7.424161475E9,M,1.2717895387E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,18,"Wearing apparel, fur",18,1.620591957E10,M,2.7761409883E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,7.361920129E9,M,1.261127339E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,20,Wood products (excl. furniture),20,1.3799966646E10,M,2.3639913106E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,21,Paper and paper products,21,2.0492963294E10,M,3.5105292931E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,22,Printing and publishing,22,1.3922739412E10,M,2.3850227927E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,23,"Coke,refined petroleum products,nuclear fuel",23,3.3167199435E10,M,5.6816783164E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,24,Chemicals and chemical products,24,8.6093974433E10,M,1.47482535772E9,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,25,Rubber and plastics products,25,4.652344E10,M,7.9696575158E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,26,Non-metallic mineral products,26,3.4351152958E10,M,5.8844944472E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,27,Basic metals,27,6.8007562537E10,M,1.16499764829E9,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,28,Fabricated metal products,28,4.5160029628E10,M,7.7360996852E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,29,Machinery and equipment n.e.c.,29,2.002418678E10,M,3.4302259392E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,30,"Office, accounting and computing machinery",30F,1.9708790727E10,M,3.376197292E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,31,Electrical machinery and apparatus,31,1.9771972533E10,M,3.3870205965E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,34,"Motor vehicles, trailers, semi-trailers",34,1.8544843351E10,M,3.1768082969E8,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,35,Other transport equipment,35,3.596318673E9,M,6.160642494E7,Special note:UNIDO Estimate
2004,Serbia,688,Output,14,11,Output at basic prices,36,Furniture; manufacturing n.e.c.,36,2.0453805964E10,M,3.5038214807E8,Special note:UNIDO Estimate
2004,Singapore,702,Output,14,11,Output at basic prices,15,Food and beverages,15A,4.740138E9,M,2.80443703453E9,
2004,Singapore,702,Output,14,11,Output at basic prices,17,Textiles,17,2.76846E8,M,1.6379210379E8,
2004,Singapore,702,Output,14,11,Output at basic prices,18,"Wearing apparel, fur",18,8.16047E8,M,4.828029118E8,
2004,Singapore,702,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,2.12627E8,M,1.2579782136E8,
2004,Singapore,702,Output,14,11,Output at basic prices,20,Wood products (excl. furniture),20,2.77497E8,M,1.6417725893E8,
2004,Singapore,702,Output,14,11,Output at basic prices,21,Paper and paper products,21,9.12709E8,M,5.399916461E8,
2004,Singapore,702,Output,14,11,Output at basic prices,22,Printing and publishing,22,2.710439E9,M,1.60359371635E9,
2004,Singapore,702,Output,14,11,Output at basic prices,23,"Coke,refined petroleum products,nuclear fuel",23,2.8270084E10,M,1.672560388303E10,
2004,Singapore,702,Output,14,11,Output at basic prices,24,Chemicals and chemical products,24,3.9721638E10,M,2.350075729428E10,
2004,Singapore,702,Output,14,11,Output at basic prices,25,Rubber and plastics products,25,2.833181E9,M,1.67621232165E9,
2004,Singapore,702,Output,14,11,Output at basic prices,26,Non-metallic mineral products,26,1.44083E9,M,8.5244712548E8,
2004,Singapore,702,Output,14,11,Output at basic prices,27,Basic metals,27,7.62207E8,M,4.5094922105E8,
2004,Singapore,702,Output,14,11,Output at basic prices,28,Fabricated metal products,28,7.372068E9,M,4.36158198776E9,
2004,Singapore,702,Output,14,11,Output at basic prices,29,Machinery and equipment n.e.c.,29,9.949799E9,M,5.88666085286E9,
2004,Singapore,702,Output,14,11,Output at basic prices,30,"Office, accounting and computing machinery",30,2.8496472E10,M,1.685954320956E10,
2004,Singapore,702,Output,14,11,Output at basic prices,31,Electrical machinery and apparatus,31,2.71194E9,M,1.60448176222E9,
2004,Singapore,702,Output,14,11,Output at basic prices,32,"Radio,television and communication equipment",32,4.5529763E10,M,2.693705405425E10,
2004,Singapore,702,Output,14,11,Output at basic prices,33,"Medical, precision and optical instruments",33,3.429892E9,M,2.02924812511E9,
2004,Singapore,702,Output,14,11,Output at basic prices,34,"Motor vehicles, trailers, semi-trailers",34,1.09331E9,M,6.4684172786E8,
2004,Singapore,702,Output,14,11,Output at basic prices,35,Other transport equipment,35,8.745815E9,M,5.17434038485E9,
2004,Singapore,702,Output,14,11,Output at basic prices,36,Furniture; manufacturing n.e.c.,36,1.332909E9,M,7.8859715967E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10,8.7E7,M,8.125274928E7,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,9.9E7,M,9.246002505E7,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),12,Mining of uranium and thorium ores,12,0.0,M,0.0,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),13,Mining of metal ores,13,1.7E7,M,1.5876974E7,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,7.9E7,M,7.378123211E7,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),15,Food and beverages,15A,2.419E9,M,2.25920000598E9,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),17,Textiles,17,2.74452168E8,M,2.5632176089E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,2.61452168E8,M,2.4418054548E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,4.28E8,M,3.997261689E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,8.14E8,M,7.6022687262E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,4.94E8,M,4.6136618559E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,9.76E8,M,9.1152509543E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,1.196E9,M,1.11699181775E9,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,1.044E9,M,9.7503299142E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),27,Basic metals,27,2.926E9,M,2.73270740698E9,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,1.193E9,M,1.11418999881E9,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,1.922E9,M,1.79503200144E9,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30,6.76E8,M,6.3134320134E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,1.374E9,M,1.28323307491E9,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,5.01E8,M,4.6790376312E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,2.32E8,M,2.1667399809E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,5.559E9,M,5.19177049741E9,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,3.05E8,M,2.8485159232E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,7.8E8,M,7.2847292462E8,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),37,Recycling,37,4.1E7,M,3.829152553E7,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,5.473E9,M,5.11145168777E9,
2004,Slovakia,703,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,2.79E8,M,2.605691615E8,
2004,Slovenia,705,Output,14,12,Output at factor values,10,Mining of coal and lignite; extraction of peat,10B,1.42E8,M,1.7688267945E8,
2004,Slovenia,705,Output,14,12,Output at factor values,13,Mining of metal ores,13A,7.9E7,M,9.84065611E7,
2004,Slovenia,705,Output,14,12,Output at factor values,15,Food and beverages,15A,1.705E9,M,2.12383780606E9,
2004,Slovenia,705,Output,14,12,Output at factor values,17,Textiles,17,6.568E8,M,8.1814467508E8,
2004,Slovenia,705,Output,14,12,Output at factor values,18,"Wearing apparel, fur",18,2.316E8,M,2.8849315888E8,
2004,Slovenia,705,Output,14,12,Output at factor values,19,"Leather, leather products and footwear",19,3.282E8,M,4.0882320701E8,
2004,Slovenia,705,Output,14,12,Output at factor values,20,Wood products (excl. furniture),20,5.389E8,M,6.7128222503E8,
2004,Slovenia,705,Output,14,12,Output at factor values,21,Paper and paper products,21,6.095E8,M,7.5922530369E8,
2004,Slovenia,705,Output,14,12,Output at factor values,22,Printing and publishing,22,6.633E8,M,8.2624141745E8,
2004,Slovenia,705,Output,14,12,Output at factor values,23,"Coke,refined petroleum products,nuclear fuel",23,5700000.0,M,7100220.23,
2004,Slovenia,705,Output,14,12,Output at factor values,24,Chemicals and chemical products,24,2.0426E9,M,2.54437014818E9,
2004,Slovenia,705,Output,14,12,Output at factor values,25,Rubber and plastics products,25,1.1619E9,M,1.4473238398E9,
2004,Slovenia,705,Output,14,12,Output at factor values,26,Non-metallic mineral products,26,6.765E8,M,8.4268403273E8,
2004,Slovenia,705,Output,14,12,Output at factor values,27,Basic metals,27,1.0517E9,M,1.31005291533E9,
2004,Slovenia,705,Output,14,12,Output at factor values,28,Fabricated metal products,28,2.0038E9,M,2.4960388245E9,
2004,Slovenia,705,Output,14,12,Output at factor values,29,Machinery and equipment n.e.c.,29,1.9309E9,M,2.4052307447E9,
2004,Slovenia,705,Output,14,12,Output at factor values,30,"Office, accounting and computing machinery",30,7.94E7,M,9.890482217E7,
2004,Slovenia,705,Output,14,12,Output at factor values,31,Electrical machinery and apparatus,31,9.986E8,M,1.24390875843E9,
2004,Slovenia,705,Output,14,12,Output at factor values,32,"Radio,television and communication equipment",32,4.427E8,M,5.5145043797E8,
2004,Slovenia,705,Output,14,12,Output at factor values,33,"Medical, precision and optical instruments",33,4.033E8,M,5.0237172269E8,
2004,Slovenia,705,Output,14,12,Output at factor values,34,"Motor vehicles, trailers, semi-trailers",34,1.5133E9,M,1.8850461888E9,
2004,Slovenia,705,Output,14,12,Output at factor values,35,Other transport equipment,35,1.474E8,M,1.8360920388E8,
2004,Slovenia,705,Output,14,12,Output at factor values,36,Furniture; manufacturing n.e.c.,36,7.179E8,M,8.9425405335E8,
2004,Slovenia,705,Output,14,12,Output at factor values,37,Recycling,37,1.5E8,M,1.8684790083E8,
2004,Slovenia,705,Output,14,12,Output at factor values,40,"Electricity, gas, steam and hot water supply",40,1.401E9,M,1.74515939372E9,
2004,Slovenia,705,Output,14,12,Output at factor values,41,"Water collection, purification, distribution",41,2.21E8,M,2.7528924055E8,
2004,South Africa,710,Output,14,11,Output at basic prices,15,Food and beverages,15A,1.6531E11,M,2.559100341007E10,
2004,South Africa,710,Output,14,11,Output at basic prices,17,Textiles,17,1.8406E10,M,2.84936185812E9,
2004,South Africa,710,Output,14,11,Output at basic prices,18,"Wearing apparel, fur",18,1.5546E10,M,2.40661629068E9,
2004,South Africa,710,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,9.696E9,M,1.50100035729E9,
2004,South Africa,710,Output,14,11,Output at basic prices,20,Wood products (excl. furniture),20,1.94E10,M,3.00323916372E9,
2004,South Africa,710,Output,14,11,Output at basic prices,21,Paper and paper products,21,3.9638E10,M,6.13620587483E9,
2004,South Africa,710,Output,14,11,Output at basic prices,22,Printing and publishing,22,1.9132E10,M,2.96175111755E9,
2004,South Africa,710,Output,14,11,Output at basic prices,23,"Coke,refined petroleum products,nuclear fuel",23,1.30144E11,M,2.014709060432E10,
2004,South Africa,710,Output,14,11,Output at basic prices,24,Chemicals and chemical products,24,7.0958E10,M,1.098473425668E10,
2004,South Africa,710,Output,14,11,Output at basic prices,25,Rubber and plastics products,25,3.3631E10,M,5.20628537707E9,
2004,South Africa,710,Output,14,11,Output at basic prices,26,Non-metallic mineral products,26,2.755E10,M,4.26490922477E9,
2004,South Africa,710,Output,14,11,Output at basic prices,27,Basic metals,27,1.00307E11,M,1.552813973174E10,
2004,South Africa,710,Output,14,11,Output at basic prices,28,Fabricated metal products,28,4.481E10,M,6.93686324363E9,
2004,South Africa,710,Output,14,11,Output at basic prices,29,Machinery and equipment n.e.c.,29,4.1508E10,M,6.42569336123E9,
2004,South Africa,710,Output,14,11,Output at basic prices,31,Electrical machinery and apparatus,31,2.754E10,M,4.26336116335E9,
2004,South Africa,710,Output,14,11,Output at basic prices,32,"Radio,television and communication equipment",32,7.236E9,M,1.12017724684E9,
2004,South Africa,710,Output,14,11,Output at basic prices,33,"Medical, precision and optical instruments",33,4.449E9,M,6.887325278E8,
